広域_ID,広域_名称,基礎_ID,基礎_名称,人口（男女総数）,人口（男性）,人口（女性）,2015年（平成27年）の人口（組替）（人）,5年間の人口増減数（人）,5年間の人口増減率（％）,人口性比,面積（km2）,人口密度（1km2当たり）,世帯数（世帯）,2015年（平成27年）の世帯数（組替）（世帯）,5年間の世帯増減数（世帯）,5年間の世帯増減率（％）
19,山梨県,19210,甲斐市,75343.0,37236.0,38107.0,74386.0,957.0,1.28653,97.71433,71.95,1047.2,30951.0,29463.0,1488.0,5.0504
19,山梨県,19211,笛吹市,66979.0,32453.0,34526.0,69559.0,-2580.0,-3.70908,93.99583,201.92,331.7,26821.0,26268.0,553.0,2.10522
19,山梨県,19212,上野原市,22677.0,11336.0,11341.0,24805.0,-2128.0,-8.57892,99.95591,170.57,132.9,9480.0,9661.0,-181.0,-1.87351
19,山梨県,19213,甲州市,29259.0,14076.0,15183.0,31671.0,-2412.0,-7.6158,92.70895,264.11,110.8,11133.0,11389.0,-256.0,-2.24778
19,山梨県,19214,中央市,31235.0,15522.0,15713.0,31124.0,111.0,0.35664,98.78445,31.69,985.6,13530.0,12789.0,741.0,5.79404
19,山梨県,19346,市川三郷町,14710.0,7164.0,7546.0,15678.0,-968.0,-6.17426,94.93772,75.18,195.7,5796.0,5886.0,-90.0,-1.52905
19,山梨県,19364,早川町,1098.0,627.0,471.0,1068.0,30.0,2.80899,133.12102,369.96,3.0,675.0,573.0,102.0,17.80105
19,山梨県,19365,身延町,10655.0,5218.0,5437.0,12669.0,-2014.0,-15.89707,95.97204,301.98,35.3,4564.0,5211.0,-647.0,-12.41604
19,山梨県,19366,南部町,7157.0,3493.0,3664.0,8067.0,-910.0,-11.28053,95.33297,200.87,35.6,2819.0,3006.0,-187.0,-6.22089
19,山梨県,19368,富士川町,14225.0,6847.0,7378.0,15289.0,-1064.0,-6.95925,92.80293,112.0,127.0,5633.0,5672.0,-39.0,-0.68759
19,山梨県,19384,昭和町,20916.0,10444.0,10472.0,19505.0,1411.0,7.23404,99.73262,9.08,2303.5,9091.0,8223.0,868.0,10.55576
19,山梨県,19422,道志村,1608.0,811.0,797.0,1743.0,-135.0,-7.74527,101.75659,79.68,20.2,613.0,591.0,22.0,3.7225
19,山梨県,19423,西桂町,4041.0,1947.0,2094.0,4342.0,-301.0,-6.93229,92.97994,15.22,265.5,1479.0,1478.0,1.0,0.06766
19,山梨県,19424,忍野村,9236.0,5134.0,4102.0,8968.0,268.0,2.9884,125.15846,25.05,368.7,3490.0,3034.0,456.0,15.02966
19,山梨県,19425,山中湖村,5178.0,2557.0,2621.0,5208.0,-30.0,-0.57604,97.55818,53.05,97.6,1961.0,1855.0,106.0,5.71429
19,山梨県,19429,鳴沢村,2834.0,1399.0,1435.0,2921.0,-87.0,-2.97843,97.49129,89.58,31.6,1053.0,1036.0,17.0,1.64093
19,山梨県,19430,富士河口湖町,26084.0,12837.0,13247.0,25329.0,755.0,2.98077,96.90496,158.4,164.7,10621.0,9616.0,1005.0,10.45133
19,山梨県,19442,小菅村,684.0,344.0,340.0,726.0,-42.0,-5.78512,101.17647,52.78,13.0,339.0,337.0,2.0,0.59347
19,山梨県,19443,丹波山村,529.0,270.0,259.0,563.0,-34.0,-6.03908,104.2471,101.3,5.2,283.0,294.0,-11.0,-3.7415
20,長野県,20201,長野市,373251.0,181556.0,191695.0,377598.0,-4347.0,-1.15122,94.71087,834.81,447.1,156854.0,150414.0,6440.0,4.28152
20,長野県,20202,松本市,241337.0,118325.0,123012.0,243293.0,-1956.0,-0.80397,96.1898,978.47,246.6,104253.0,100173.0,4080.0,4.07295
20,長野県,20203,上田市,154155.0,75387.0,78768.0,156827.0,-2672.0,-1.70379,95.70765,552.04,279.2,64063.0,62696.0,1367.0,2.18036
20,長野県,20204,岡谷市,47820.0,23219.0,24601.0,50128.0,-2308.0,-4.60421,94.38234,85.1,561.9,19236.0,19100.0,136.0,0.71204
20,長野県,20205,飯田市,98206.0,47307.0,50899.0,101581.0,-3375.0,-3.32247,92.94289,658.66,149.1,38822.0,37694.0,1128.0,2.99252
20,長野県,20206,諏訪市,48774.0,23815.0,24959.0,50140.0,-1366.0,-2.72437,95.41648,109.17,446.8,20758.0,20401.0,357.0,1.74991
20,長野県,20207,須坂市,49583.0,24327.0,25256.0,50725.0,-1142.0,-2.25136,96.32167,149.67,331.3,18803.0,18447.0,356.0,1.92985
20,長野県,20208,小諸市,41008.0,19974.0,21034.0,42512.0,-1504.0,-3.53782,94.96054,98.55,416.1,16787.0,16662.0,125.0,0.75021
20,長野県,20209,伊那市,66111.0,32436.0,33675.0,68271.0,-2160.0,-3.16386,96.32071,667.93,99.0,26118.0,26231.0,-113.0,-0.43079
20,長野県,20210,駒ヶ根市,32218.0,15726.0,16492.0,32759.0,-541.0,-1.65145,95.35532,165.86,194.2,12885.0,12437.0,448.0,3.60215
20,長野県,20211,中野市,42361.0,20563.0,21798.0,43909.0,-1548.0,-3.52547,94.33434,112.18,377.6,15765.0,15296.0,469.0,3.06616
20,長野県,20212,大町市,26069.0,12603.0,13466.0,28041.0,-1972.0,-7.03256,93.59127,565.15,46.1,10705.0,10826.0,-121.0,-1.11768
20,長野県,20213,飯山市,19547.0,9497.0,10050.0,21438.0,-1891.0,-8.82079,94.49751,202.43,96.6,7249.0,7423.0,-174.0,-2.34407
20,長野県,20214,茅野市,56500.0,28256.0,28244.0,55912.0,588.0,1.05165,100.04249,266.59,211.9,23881.0,22301.0,1580.0,7.08488
20,長野県,20215,塩尻市,67302.0,33624.0,33678.0,67135.0,167.0,0.24875,99.83966,289.98,232.1,27992.0,26350.0,1642.0,6.2315
20,長野県,20217,佐久市,98300.0,48061.0,50239.0,99368.0,-1068.0,-1.07479,95.66472,423.51,232.1,39908.0,38487.0,1421.0,3.69216
20,長野県,20218,千曲市,58900.0,28409.0,30491.0,60298.0,-1398.0,-2.31848,93.17176,119.79,491.7,22003.0,21573.0,430.0,1.99323
20,長野県,20219,東御市,30154.0,14788.0,15366.0,30107.0,47.0,0.15611,96.23845,112.37,268.3,11247.0,11004.0,243.0,2.20829
20,長野県,20220,安曇野市,94278.0,45390.0,48888.0,95282.0,-1004.0,-1.05371,92.84487,331.78,284.2,36534.0,34732.0,1802.0,5.1883
20,長野県,20303,小海町,4357.0,2142.0,2215.0,4713.0,-356.0,-7.55358,96.70429,114.2,38.2,1793.0,1873.0,-80.0,-4.27122
20,長野県,20304,川上村,4350.0,2595.0,1755.0,4607.0,-257.0,-5.57847,147.86325,209.61,20.8,1238.0,1205.0,33.0,2.73859
20,長野県,20305,南牧村,3272.0,1822.0,1450.0,3408.0,-136.0,-3.99061,125.65517,133.09,24.6,1064.0,1036.0,28.0,2.7027
20,長野県,20306,南相木村,966.0,474.0,492.0,1005.0,-39.0,-3.8806,96.34146,66.05,14.6,410.0,428.0,-18.0,-4.20561
20,長野県,20307,北相木村,753.0,378.0,375.0,774.0,-21.0,-2.71318,100.8,56.32,13.4,366.0,333.0,33.0,9.90991
20,長野県,20309,佐久穂町,10217.0,4963.0,5254.0,11186.0,-969.0,-8.66261,94.46136,188.15,54.3,3926.0,4014.0,-88.0,-2.19233
20,長野県,20321,軽井沢町,19197.0,9181.0,10016.0,18994.0,203.0,1.06876,91.66334,156.03,123.0,8571.0,8247.0,324.0,3.9287
20,長野県,20323,御代田町,15563.0,7712.0,7851.0,15184.0,379.0,2.49605,98.22952,58.79,264.7,6687.0,6118.0,569.0,9.30042
20,長野県,20324,立科町,6617.0,3326.0,3291.0,7265.0,-648.0,-8.91948,101.06351,66.87,99.0,2605.0,2682.0,-77.0,-2.87099
20,長野県,20349,青木村,4124.0,1978.0,2146.0,4343.0,-219.0,-5.0426,92.17148,57.1,72.2,1555.0,1556.0,-1.0,-0.06427
20,長野県,20350,長和町,5606.0,2780.0,2826.0,6166.0,-560.0,-9.08206,98.37226,183.86,30.5,2310.0,2416.0,-106.0,-4.38742
20,長野県,20361,下諏訪町,19171.0,9242.0,9929.0,20236.0,-1065.0,-5.2629,93.08087,66.87,286.7,7907.0,7946.0,-39.0,-0.49081
20,長野県,20362,富士見町,14108.0,6848.0,7260.0,14493.0,-385.0,-2.65645,94.32507,144.76,97.5,5591.0,5396.0,195.0,3.61379
20,長野県,20363,原村,7684.0,3772.0,3912.0,7566.0,118.0,1.55961,96.42127,43.26,177.6,2853.0,2673.0,180.0,6.73401
20,長野県,20382,辰野町,18562.0,9018.0,9544.0,19770.0,-1208.0,-6.11027,94.48868,169.2,109.7,7255.0,7343.0,-88.0,-1.19842
20,長野県,20383,箕輪町,24981.0,12506.0,12475.0,25241.0,-260.0,-1.03007,100.2485,85.91,290.8,9450.0,9240.0,210.0,2.27273
20,長野県,20384,飯島町,9007.0,4392.0,4615.0,9530.0,-523.0,-5.48793,95.16793,86.96,103.6,3387.0,3325.0,62.0,1.86466
20,長野県,20385,南箕輪村,15817.0,7858.0,7959.0,15063.0,754.0,5.00564,98.731,40.99,385.9,6434.0,5839.0,595.0,10.1901
20,長野県,20386,中川村,4649.0,2189.0,2460.0,4850.0,-201.0,-4.14433,88.98374,77.05,60.3,1586.0,1584.0,2.0,0.12626
20,長野県,20388,宮田村,8570.0,4163.0,4407.0,8821.0,-251.0,-2.84548,94.46335,54.5,157.2,3268.0,3122.0,146.0,4.67649
20,長野県,20402,松川町,12539.0,6073.0,6466.0,13167.0,-628.0,-4.7695,93.92205,72.79,172.3,4445.0,4355.0,90.0,2.06659
20,長野県,20403,高森町,12814.0,6158.0,6656.0,13080.0,-266.0,-2.03364,92.51803,45.36,282.5,4426.0,4247.0,179.0,4.21474
20,長野県,20404,阿南町,4302.0,2075.0,2227.0,4962.0,-660.0,-13.30109,93.17467,123.07,35.0,1614.0,1737.0,-123.0,-7.08117
20,長野県,20407,阿智村,6071.0,2894.0,3177.0,6538.0,-467.0,-7.14286,91.09223,214.43,28.3,2151.0,2188.0,-37.0,-1.69104
20,長野県,20409,平谷村,389.0,192.0,197.0,484.0,-95.0,-19.6281,97.46193,77.37,5.0,196.0,211.0,-15.0,-7.109
20,長野県,20410,根羽村,853.0,411.0,442.0,970.0,-117.0,-12.06186,92.98643,89.97,9.5,383.0,416.0,-33.0,-7.93269
20,長野県,20411,下條村,3545.0,1709.0,1836.0,3851.0,-306.0,-7.94599,93.08279,38.12,93.0,1160.0,1159.0,1.0,0.08628
20,長野県,20412,売木村,549.0,251.0,298.0,575.0,-26.0,-4.52174,84.22819,43.43,12.6,279.0,270.0,9.0,3.33333
20,長野県,20413,天龍村,1175.0,556.0,619.0,1365.0,-190.0,-13.91941,89.82229,109.44,10.7,569.0,651.0,-82.0,-12.59601
20,長野県,20414,泰阜村,1542.0,726.0,816.0,1702.0,-160.0,-9.40071,88.97059,64.59,23.9,604.0,639.0,-35.0,-5.47731
20,長野県,20415,喬木村,5977.0,2909.0,3068.0,6310.0,-333.0,-5.27734,94.81747,66.61,89.7,2035.0,2029.0,6.0,0.29571
20,長野県,20416,豊丘村,6430.0,3188.0,3242.0,6592.0,-162.0,-2.45752,98.33436,76.79,83.7,2123.0,2054.0,69.0,3.3593
20,長野県,20417,大鹿村,1021.0,538.0,483.0,1023.0,-2.0,-0.1955,111.38716,248.28,4.1,462.0,475.0,-13.0,-2.73684
20,長野県,20422,上松町,4123.0,2037.0,2086.0,4670.0,-547.0,-11.71306,97.65101,168.42,24.5,1755.0,1864.0,-109.0,-5.84764
20,長野県,20423,南木曽町,3917.0,1896.0,2021.0,4313.0,-396.0,-9.18154,93.81494,215.93,18.1,1626.0,1713.0,-87.0,-5.07881
20,長野県,20425,木祖村,2694.0,1236.0,1458.0,2926.0,-232.0,-7.92891,84.77366,140.5,19.2,1014.0,1045.0,-31.0,-2.96651
20,長野県,20429,王滝村,716.0,338.0,378.0,839.0,-123.0,-14.66031,89.41799,310.82,2.3,371.0,398.0,-27.0,-6.78392
20,長野県,20430,大桑村,3439.0,1681.0,1758.0,3825.0,-386.0,-10.0915,95.62002,234.47,14.7,1477.0,1522.0,-45.0,-2.95664
20,長野県,20432,木曽町,10583.0,5153.0,5430.0,11826.0,-1243.0,-10.51074,94.89871,476.03,22.2,4679.0,4942.0,-263.0,-5.32173
20,長野県,20446,麻績村,2595.0,1219.0,1376.0,2788.0,-193.0,-6.92253,88.59012,34.38,75.5,970.0,1001.0,-31.0,-3.0969
20,長野県,20448,生坂村,1640.0,818.0,822.0,1843.0,-203.0,-11.01465,99.51338,39.05,42.0,673.0,698.0,-25.0,-3.58166
20,長野県,20450,山形村,8404.0,4106.0,4298.0,8395.0,9.0,0.10721,95.53281,24.98,336.4,3013.0,2725.0,288.0,10.56881
20,長野県,20451,朝日村,4282.0,2110.0,2172.0,4462.0,-180.0,-4.03407,97.14549,70.62,60.6,1475.0,1412.0,63.0,4.46176
20,長野県,20452,筑北村,4150.0,2051.0,2099.0,4730.0,-580.0,-12.26216,97.7132,99.47,41.7,1683.0,1780.0,-97.0,-5.44944
20,長野県,20481,池田町,9388.0,4555.0,4833.0,9926.0,-538.0,-5.42011,94.24788,40.16,233.8,3543.0,3518.0,25.0,0.71063
20,長野県,20482,松川村,9611.0,4608.0,5003.0,9948.0,-337.0,-3.38762,92.10474,47.07,204.2,3575.0,3497.0,78.0,2.23048
20,長野県,20485,白馬村,8585.0,4260.0,4325.0,8929.0,-344.0,-3.85262,98.49711,189.36,45.3,3691.0,3477.0,214.0,6.15473
20,長野県,20486,小谷村,2645.0,1369.0,1276.0,2904.0,-259.0,-8.91873,107.2884,267.91,9.9,1140.0,1195.0,-55.0,-4.60251
20,長野県,20521,坂城町,14020.0,6919.0,7101.0,14871.0,-851.0,-5.72255,97.43698,53.64,261.4,5420.0,5473.0,-53.0,-0.96839
20,長野県,20541,小布施町,10661.0,5124.0,5537.0,10702.0,-41.0,-0.38311,92.54109,19.12,557.6,3682.0,3528.0,154.0,4.36508
20,長野県,20543,高山村,6626.0,3246.0,3380.0,7033.0,-407.0,-5.787,96.0355,98.56,67.2,2320.0,2291.0,29.0,1.26582
20,長野県,20561,山ノ内町,11363.0,5530.0,5833.0,12429.0,-1066.0,-8.57672,94.80542,265.9,42.7,4413.0,4465.0,-52.0,-1.16461
20,長野県,20562,木島平村,4374.0,2117.0,2257.0,4658.0,-284.0,-6.09704,93.79708,99.32,44.0,1684.0,1564.0,120.0,7.67263
20,長野県,20563,野沢温泉村,3278.0,1567.0,1711.0,3479.0,-201.0,-5.77752,91.58387,57.96,56.6,1153.0,1159.0,-6.0,-0.51769
20,長野県,20583,信濃町,7745.0,3814.0,3931.0,8469.0,-724.0,-8.54883,97.02366,149.3,51.9,3062.0,3157.0,-95.0,-3.00919
20,長野県,20588,小川村,2225.0,1104.0,1121.0,2665.0,-440.0,-16.51032,98.4835,58.11,38.3,968.0,1086.0,-118.0,-10.86556
20,長野県,20590,飯綱町,10300.0,5017.0,5283.0,11063.0,-763.0,-6.89686,94.96498,75.0,137.3,3767.0,3769.0,-2.0,-0.05306
20,長野県,20602,栄村,1667.0,804.0,863.0,1953.0,-286.0,-14.64414,93.16338,271.66,6.1,693.0,775.0,-82.0,-10.58065
21,岐阜県,21201,岐阜市,402742.0,191690.0,211052.0,406735.0,-3993.0,-0.98172,90.82596,203.6,1978.1,173204.0,165443.0,7761.0,4.69104
21,岐阜県,21202,大垣市,158342.0,77009.0,81333.0,159879.0,-1537.0,-0.96135,94.68358,206.57,766.5,61994.0,60085.0,1909.0,3.17717
21,岐阜県,21203,高山市,84463.0,40486.0,43977.0,89182.0,-4719.0,-5.29143,92.06176,2177.61,38.8,32746.0,32670.0,76.0,0.23263
21,岐阜県,21204,多治見市,106810.0,51441.0,55369.0,110441.0,-3631.0,-3.28773,92.90578,91.25,1170.5,42555.0,41446.0,1109.0,2.67577
21,岐阜県,21205,関市,85283.0,41671.0,43612.0,89153.0,-3870.0,-4.34085,95.54939,472.33,180.6,33574.0,32827.0,747.0,2.27557
21,岐阜県,21206,中津川市,76658.0,37414.0,39244.0,78883.0,-2225.0,-2.82063,95.33687,676.45,113.3,29445.0,28438.0,1007.0,3.54104
21,岐阜県,21207,美濃市,19267.0,9295.0,9972.0,20760.0,-1493.0,-7.19171,93.21099,117.01,164.7,7423.0,7508.0,-85.0,-1.13213
21,岐阜県,21208,瑞浪市,37175.0,18156.0,19019.0,38730.0,-1555.0,-4.01498,95.46243,174.86,212.6,14482.0,13904.0,578.0,4.15708
21,岐阜県,21209,羽島市,65684.0,32313.0,33371.0,67337.0,-1653.0,-2.45482,96.82958,53.66,1224.1,24714.0,23948.0,766.0,3.1986
21,岐阜県,21210,恵那市,47818.0,23154.0,24664.0,51073.0,-3255.0,-6.37323,93.87772,504.24,94.8,18102.0,18106.0,-4.0,-0.02209
21,岐阜県,21211,美濃加茂市,56718.0,28138.0,28580.0,55384.0,1334.0,2.40864,98.45346,74.81,758.2,21729.0,20501.0,1228.0,5.98995
21,岐阜県,21212,土岐市,55374.0,26816.0,28558.0,57827.0,-2453.0,-4.24196,93.90013,116.02,477.3,21311.0,21039.0,272.0,1.29284
21,岐阜県,21213,各務原市,144619.0,71253.0,73366.0,144690.0,-71.0,-0.04907,97.11992,87.81,1647.0,57002.0,53470.0,3532.0,6.60557
21,岐阜県,21214,可児市,100037.0,49221.0,50816.0,98695.0,1342.0,1.35974,96.86122,87.57,1142.4,39598.0,37171.0,2427.0,6.52928
21,岐阜県,21216,瑞穂市,56411.0,28115.0,28296.0,54354.0,2057.0,3.78445,99.36033,28.19,2001.1,22463.0,21011.0,1452.0,6.91067
21,岐阜県,21217,飛騨市,22556.0,10864.0,11692.0,24696.0,-2140.0,-8.66537,92.91823,792.53,28.5,8183.0,8509.0,-326.0,-3.83124
21,岐阜県,21218,本巣市,32940.0,15938.0,17002.0,33995.0,-1055.0,-3.1034,93.74191,374.65,87.9,11700.0,11346.0,354.0,3.12004
21,岐阜県,21219,郡上市,39003.0,19051.0,19952.0,42090.0,-3087.0,-7.33428,95.48416,1030.75,37.8,14546.0,14610.0,-64.0,-0.43806
21,岐阜県,21220,下呂市,30443.0,14469.0,15974.0,33585.0,-3142.0,-9.35537,90.57844,851.21,35.8,11686.0,12140.0,-454.0,-3.7397
21,岐阜県,21221,海津市,32749.0,16050.0,16699.0,35206.0,-2457.0,-6.97892,96.11354,112.03,292.3,11598.0,11513.0,85.0,0.7383
21,岐阜県,21302,岐南町,25890.0,12668.0,13222.0,24622.0,1268.0,5.14987,95.81001,7.91,3273.1,10527.0,9560.0,967.0,10.11506
21,岐阜県,21303,笠松町,22220.0,10514.0,11706.0,22750.0,-530.0,-2.32967,89.81719,10.3,2157.3,8580.0,8191.0,389.0,4.74911
21,岐阜県,21341,養老町,26897.0,13123.0,13774.0,29029.0,-2132.0,-7.34438,95.2737,72.29,372.1,9340.0,9378.0,-38.0,-0.4052
21,岐阜県,21361,垂井町,26419.0,12988.0,13431.0,27556.0,-1137.0,-4.12614,96.70166,57.09,462.8,9545.0,9374.0,171.0,1.82419
21,岐阜県,21362,関ケ原町,6612.0,3203.0,3409.0,7419.0,-807.0,-10.87748,93.95717,49.28,134.2,2492.0,2625.0,-133.0,-5.06667
21,岐阜県,21381,神戸町,18587.0,9098.0,9489.0,19282.0,-695.0,-3.6044,95.87944,18.78,989.7,6794.0,6572.0,222.0,3.37797
21,岐阜県,21382,輪之内町,9664.0,4808.0,4856.0,9973.0,-309.0,-3.09837,99.01153,22.33,432.8,3437.0,3138.0,299.0,9.52836
21,岐阜県,21383,安八町,14355.0,7040.0,7315.0,14752.0,-397.0,-2.69116,96.2406,18.16,790.5,5002.0,4713.0,289.0,6.13198
21,岐阜県,21401,揖斐川町,19535.0,9364.0,10171.0,21503.0,-1968.0,-9.15221,92.06568,803.44,24.3,7041.0,7269.0,-228.0,-3.13661
21,岐阜県,21403,大野町,22048.0,10780.0,11268.0,23453.0,-1405.0,-5.9907,95.66915,34.2,644.7,7541.0,7366.0,175.0,2.37578
21,岐阜県,21404,池田町,23378.0,11426.0,11952.0,24347.0,-969.0,-3.97996,95.59906,38.8,602.5,8402.0,7897.0,505.0,6.39483
21,岐阜県,21421,北方町,18148.0,8652.0,9496.0,18169.0,-21.0,-0.11558,91.11205,5.18,3503.5,7373.0,7139.0,234.0,3.27777
21,岐阜県,21501,坂祝町,8069.0,4165.0,3904.0,8202.0,-133.0,-1.62156,106.68545,12.87,627.0,3189.0,3111.0,78.0,2.50723
21,岐阜県,21502,富加町,5627.0,2704.0,2923.0,5564.0,63.0,1.13228,92.5077,16.82,334.5,1973.0,1834.0,139.0,7.57906
21,岐阜県,21503,川辺町,9866.0,4868.0,4998.0,10197.0,-331.0,-3.24605,97.39896,41.16,239.7,3695.0,3561.0,134.0,3.76299
21,岐阜県,21504,七宗町,3408.0,1609.0,1799.0,3876.0,-468.0,-12.0743,89.43858,90.47,37.7,1312.0,1381.0,-69.0,-4.99638
21,岐阜県,21505,八百津町,10201.0,4907.0,5294.0,11027.0,-826.0,-7.4907,92.68984,128.79,79.2,3877.0,3892.0,-15.0,-0.38541
21,岐阜県,21506,白川町,7417.0,3487.0,3930.0,8392.0,-975.0,-11.61821,88.72774,237.9,31.2,2878.0,3002.0,-124.0,-4.13058
21,岐阜県,21507,東白川村,2017.0,964.0,1053.0,2261.0,-244.0,-10.79169,91.54796,87.09,23.2,780.0,817.0,-37.0,-4.52876
21,岐阜県,21521,御嵩町,17529.0,8767.0,8762.0,18111.0,-582.0,-3.21352,100.05706,56.69,309.2,6737.0,6514.0,223.0,3.4234
21,岐阜県,21604,白川村,1511.0,755.0,756.0,1609.0,-98.0,-6.09074,99.86772,356.64,4.2,580.0,553.0,27.0,4.88246
22,静岡県,22100,静岡市,693759.0,337888.0,355871.0,704989.0,-11230.0,-1.59293,94.94676,1411.83,491.4,296778.0,286013.0,10765.0,3.76381
22,静岡県,22101,静岡市葵区,249451.0,120009.0,129442.0,253593.0,-4142.0,-1.63333,92.71257,1073.75,232.3,105040.0,101673.0,3367.0,3.3116
22,静岡県,22102,静岡市駿河区,213107.0,105156.0,107951.0,212419.0,688.0,0.32389,97.41086,73.06,2916.9,96030.0,90631.0,5399.0,5.95712
22,静岡県,22103,静岡市清水区,231201.0,112723.0,118478.0,238977.0,-7776.0,-3.25387,95.14256,265.02,872.4,95708.0,93709.0,1999.0,2.1332
22,静岡県,22130,浜松市,791155.0,393046.0,398109.0,797980.0,-6825.0,-0.85528,98.72824,1558.06,507.8,319900.0,309227.0,10673.0,3.45151
22,静岡県,22131,浜松市中区,235373.0,117413.0,117960.0,237443.0,-2070.0,-0.87179,99.53628,44.34,5308.4,107956.0,106191.0,1765.0,1.6621
22,静岡県,22132,浜松市東区,129410.0,64377.0,65033.0,128555.0,855.0,0.66508,98.99128,46.29,2795.6,52318.0,50106.0,2212.0,4.41464
22,静岡県,22133,浜松市西区,108198.0,53488.0,54710.0,111353.0,-3155.0,-2.83333,97.7664,114.71,943.2,39710.0,38730.0,980.0,2.53034
22,静岡県,22134,浜松市南区,99826.0,50037.0,49789.0,100870.0,-1044.0,-1.035,100.4981,46.84,2131.2,40053.0,38259.0,1794.0,4.68909
22,静岡県,22135,浜松市北区,92792.0,45698.0,47094.0,93567.0,-775.0,-0.82828,97.03572,295.54,314.0,33908.0,32017.0,1891.0,5.90624
22,静岡県,22136,浜松市浜北区,98823.0,49088.0,49735.0,95900.0,2923.0,3.04797,98.69911,66.5,1486.1,35350.0,32493.0,2857.0,8.79266
22,静岡県,22137,浜松市天竜区,26733.0,12945.0,13788.0,30292.0,-3559.0,-11.74898,93.88599,943.84,28.3,10605.0,11431.0,-826.0,-7.22596
22,静岡県,22203,沼津市,189611.0,93094.0,96517.0,195633.0,-6022.0,-3.07821,96.45347,186.96,1014.2,83210.0,80798.0,2412.0,2.98522
22,静岡県,22205,熱海市,34233.0,15440.0,18793.0,37544.0,-3311.0,-8.81899,82.15825,61.78,554.1,18466.0,18846.0,-380.0,-2.01634
22,静岡県,22206,三島市,107851.0,52440.0,55411.0,110046.0,-2195.0,-1.99462,94.63825,62.02,1739.0,46017.0,45218.0,799.0,1.767
22,静岡県,22207,富士宮市,128147.0,63390.0,64757.0,130770.0,-2623.0,-2.00581,97.88903,389.08,329.4,51297.0,49004.0,2293.0,4.67921
22,静岡県,22208,伊東市,65529.0,30684.0,34845.0,68345.0,-2816.0,-4.12027,88.05854,124.1,528.0,30776.0,30478.0,298.0,0.97775
22,静岡県,22209,島田市,95759.0,46740.0,49019.0,98112.0,-2353.0,-2.39828,95.35078,315.7,303.3,35363.0,34310.0,1053.0,3.06908
22,静岡県,22210,富士市,245489.0,120723.0,124766.0,248399.0,-2910.0,-1.1715,96.75953,244.95,1002.2,97214.0,92581.0,4633.0,5.00427
22,静岡県,22211,磐田市,166744.0,83993.0,82751.0,167210.0,-466.0,-0.27869,101.50089,163.45,1020.2,64808.0,61346.0,3462.0,5.6434
22,静岡県,22212,焼津市,136891.0,66959.0,69932.0,139462.0,-2571.0,-1.84351,95.74873,70.31,1947.0,53158.0,50648.0,2510.0,4.95577
22,静岡県,22213,掛川市,114989.0,57700.0,57289.0,114602.0,387.0,0.33769,100.71742,265.69,432.8,43588.0,41050.0,2538.0,6.1827
22,静岡県,22214,藤枝市,141385.0,68816.0,72569.0,143605.0,-2220.0,-1.54591,94.82837,194.06,728.6,53886.0,52315.0,1571.0,3.00296
22,静岡県,22215,御殿場市,86689.0,44452.0,42237.0,88078.0,-1389.0,-1.57701,105.24422,194.9,444.8,33362.0,31610.0,1752.0,5.54255
22,静岡県,22216,袋井市,87882.0,44544.0,43338.0,85789.0,2093.0,2.43971,102.78278,108.33,811.2,33844.0,31453.0,2391.0,7.60182
22,静岡県,22219,下田市,20195.0,9679.0,10516.0,22916.0,-2721.0,-11.8738,92.0407,104.38,193.5,9633.0,10397.0,-764.0,-7.34827
22,静岡県,22220,裾野市,50945.0,25776.0,25169.0,52737.0,-1792.0,-3.39799,102.4117,138.12,368.8,20708.0,20792.0,-84.0,-0.404
22,静岡県,22221,湖西市,57907.0,29627.0,28280.0,59789.0,-1882.0,-3.14774,104.76308,86.56,669.0,22845.0,22546.0,299.0,1.32618
22,静岡県,22222,伊豆市,28264.0,13362.0,14902.0,31317.0,-3053.0,-9.7487,89.66582,363.97,77.7,11488.0,12158.0,-670.0,-5.51077
22,静岡県,22223,御前崎市,31117.0,15810.0,15307.0,32578.0,-1461.0,-4.48462,103.28608,65.56,474.6,11463.0,11345.0,118.0,1.04011
22,静岡県,22224,菊川市,47823.0,24174.0,23649.0,46763.0,1060.0,2.26675,102.21997,94.19,507.7,17715.0,16095.0,1620.0,10.06524
22,静岡県,22225,伊豆の国市,46820.0,22458.0,24362.0,48152.0,-1332.0,-2.76624,92.18455,94.62,494.8,19062.0,18677.0,385.0,2.06136
22,静岡県,22226,牧之原市,43524.0,21431.0,22093.0,45547.0,-2023.0,-4.44157,97.00358,111.69,389.7,15686.0,15416.0,270.0,1.75143
22,静岡県,22301,東伊豆町,11487.0,5441.0,6046.0,12624.0,-1137.0,-9.00665,89.99338,77.81,147.6,5564.0,5620.0,-56.0,-0.99644
22,静岡県,22302,河津町,6884.0,3326.0,3558.0,7303.0,-419.0,-5.73737,93.47948,100.69,68.4,2929.0,2919.0,10.0,0.34258
22,静岡県,22304,南伊豆町,7923.0,3754.0,4169.0,8524.0,-601.0,-7.05068,90.04557,109.94,72.1,3314.0,3435.0,-121.0,-3.52256
22,静岡県,22305,松崎町,6039.0,2838.0,3201.0,6837.0,-798.0,-11.67179,88.65979,85.19,70.9,2663.0,2832.0,-169.0,-5.96751
22,静岡県,22306,西伊豆町,7089.0,3351.0,3738.0,8234.0,-1145.0,-13.90576,89.64687,105.54,67.2,3399.0,3673.0,-274.0,-7.45984
